***SESSION HEADER***
{
  "Participant": "RB251019",
  "Timestamp": "14-14-31-25-10-2019"
}
---SESSION HEADER---
Time;Position;Rotation.X;Rotation.Y;FPS;Input;
1944.6630;(-43.6664, 2.3940, 76.0406);198.5229;359.7523;90.0488;;
1944.7170;(-43.6671, 2.3941, 76.0402);198.6182;359.8053;90.0198;;
1944.7630;(-43.6679, 2.3945, 76.0395);198.7823;359.9275;90.0632;;
1944.8170;(-43.6693, 2.3953, 76.0374);198.9820;0.2016;89.9990;;
1944.8630;(-43.6706, 2.3953, 76.0349);199.1013;0.5440;90.0869;;
1944.9170;(-43.6717, 2.3940, 76.0318);199.2422;1.1180;89.9121;;
1944.9620;(-43.6722, 2.3923, 76.0298);199.5077;1.4912;90.1228;;
1945.0160;(-43.6715, 2.3899, 76.0284);199.8059;1.7629;89.6374;;
1945.0630;(-43.6704, 2.3895, 76.0283);200.0246;2.0196;90.0291;;
1945.1170;(-43.6684, 2.3895, 76.0294);200.1351;2.2826;89.5361;;
1945.1620;(-43.6670, 2.3901, 76.0316);200.0534;2.2193;90.1223;;
1945.2170;(-43.6652, 2.3901, 76.0358);199.7448;2.0204;90.1496;;
1945.2620;(-43.6642, 2.3904, 76.0399);199.4362;1.8317;90.1462;;
1945.3170;(-43.6645, 2.3912, 76.0454);199.0148;1.7711;90.1346;;
1945.3620;(-43.6654, 2.3927, 76.0502);198.6658;1.6448;90.2125;;
1945.4170;(-43.6677, 2.3942, 76.0561);198.3613;1.6863;89.9904;;
1945.4620;(-43.6704, 2.3939, 76.0609);198.3362;2.1759;90.0787;;
1945.5170;(-43.6753, 2.3917, 76.0676);198.3810;3.1308;89.8802;;
1945.5620;(-43.6797, 2.3894, 76.0735);198.4169;4.2391;90.1384;;
1945.6160;(-43.6859, 2.3890, 76.0821);198.4202;5.4360;89.9856;;
1945.6620;(-43.6903, 2.3884, 76.0915);198.2476;6.3823;90.1144;;
1945.7170;(-43.6958, 2.3896, 76.1068);198.1253;6.9008;89.9431;;
1945.7620;(-43.7005, 2.3910, 76.1204);198.2165;7.0451;90.0902;;
1945.8170;(-43.7071, 2.3895, 76.1392);198.2988;7.4896;90.0099;;
1945.8630;(-43.7127, 2.3878, 76.1552);198.2040;7.8184;89.8218;;
1945.9160;(-43.7202, 2.3875, 76.1749);198.1484;8.2160;90.0469;;
1945.9620;(-43.7266, 2.3873, 76.1895);198.1707;8.6831;90.2273;;
1946.0160;(-43.7347, 2.3819, 76.2072);197.9901;10.7384;90.0338;;
1946.0620;(-43.7411, 2.3745, 76.2211);197.7372;13.0535;90.2389;;
1946.1160;(-43.7495, 2.3672, 76.2376);197.4797;14.9484;89.8432;;
1946.1620;(-43.7558, 2.3604, 76.2504);197.3825;16.5220;90.1241;;
1946.2160;(-43.7634, 2.3527, 76.2655);197.0890;18.3993;89.8616;;
1946.2620;(-43.7698, 2.3471, 76.2770);196.7872;19.5923;90.1908;;
1946.3160;(-43.7767, 2.3426, 76.2881);196.7345;20.4805;89.8335;;
1946.3620;(-43.7815, 2.3405, 76.2952);196.9601;21.0084;89.7736;;
1946.4160;(-43.7876, 2.3394, 76.3014);197.2950;21.4201;90.0411;;
1946.4620;(-43.7911, 2.3400, 76.3047);197.5247;21.8501;89.6259;;
1946.5160;(-43.7955, 2.3423, 76.3061);198.0337;21.6755;89.8684;;
1946.5620;(-43.7996, 2.3444, 76.3049);198.6709;21.9239;90.2452;;
1946.6160;(-43.8046, 2.3484, 76.3017);199.3382;21.4855;90.0067;;
1946.6620;(-43.8091, 2.3507, 76.2998);199.6592;20.9908;89.5866;;
1946.7160;(-43.8138, 2.3531, 76.2980);199.8763;20.3039;89.7448;;
1946.7620;(-43.8174, 2.3545, 76.2974);199.9515;19.6178;89.9843;;
1946.8160;(-43.8201, 2.3552, 76.2978);199.8759;19.4523;89.8524;;
1946.8620;(-43.8227, 2.3536, 76.2999);199.8354;19.9657;89.9473;;
1946.9160;(-43.8274, 2.3486, 76.3032);200.2644;21.2940;90.0220;;
1946.9620;(-43.8315, 2.3442, 76.3060);200.7067;22.2220;90.0144;;
1947.0160;(-43.8361, 2.3392, 76.3111);200.7124;22.6360;89.8717;;
1947.0620;(-43.8392, 2.3358, 76.3167);200.6244;22.6999;90.1101;;
1947.1160;(-43.8426, 2.3354, 76.3259);200.6479;21.7958;89.8682;;
1947.1620;(-43.8435, 2.3383, 76.3341);200.5643;20.1842;90.2248;;
1947.2160;(-43.8429, 2.3473, 76.3466);200.0265;17.0390;89.9156;;
1947.2620;(-43.8404, 2.3594, 76.3571);198.9998;13.1970;90.0366;;
1947.3160;(-43.8351, 2.3747, 76.3707);197.1359;8.1404;89.9619;;
1947.3620;(-43.8297, 2.3849, 76.3806);195.3373;4.9582;90.1939;;
1947.4160;(-43.8240, 2.3943, 76.3899);193.3078;2.4236;89.9294;;
1947.4610;(-43.8204, 2.3990, 76.3950);192.0412;1.1790;90.1341;;
1947.5160;(-43.8169, 2.4009, 76.3998);190.7336;0.5354;90.0511;;
1947.5620;(-43.8152, 2.3998, 76.4031);189.9819;0.5862;90.0885;;
1947.6160;(-43.8137, 2.3999, 76.4073);189.3451;0.3498;90.0220;;
1947.6610;(-43.8130, 2.4001, 76.4109);188.9597;0.3022;90.0126;;
1947.7160;(-43.8123, 2.4014, 76.4158);188.7045;0.1963;90.0881;;
1947.7710;(-43.8116, 2.4026, 76.4210);188.6300;0.1043;90.3085;;
1947.8160;(-43.8109, 2.4031, 76.4256);188.6137;0.0485;90.1363;;
1947.8710;(-43.8099, 2.4029, 76.4316);188.6688;359.7704;90.1546;;
1947.9150;(-43.8096, 2.4027, 76.4355);188.8792;359.6917;90.1221;;
1947.9610;(-43.8093, 2.4042, 76.4382);189.2577;359.6410;90.0366;;
