***SESSION HEADER***
{
  "Participant": "10001",
  "Timestamp": "09-50-08-10-07-2020"
}
---SESSION HEADER---
Time;Position;Rotation.X;Rotation.Y;FPS;Input;
298.3338;(-42.4181, 2.3687, 75.9727);347.1404;345.4247;44.7864;;
298.3784;(-42.4172, 2.3707, 75.9717);347.0950;344.2525;44.7721;;
298.4236;(-42.4167, 2.3720, 75.9702);347.0347;343.5725;44.7343;;
298.4901;(-42.4164, 2.3730, 75.9676);347.0302;342.8011;44.7584;;
298.5348;(-42.4165, 2.3731, 75.9653);347.1589;342.6335;44.8099;;
298.5797;(-42.4168, 2.3731, 75.9633);347.3409;342.4608;44.8033;;
298.6242;(-42.4171, 2.3737, 75.9614);347.5941;341.9710;44.6533;;
298.6911;(-42.4177, 2.3740, 75.9585);348.0370;341.6086;44.7777;;
298.7357;(-42.4186, 2.3748, 75.9568);348.3072;341.3658;44.7313;;
298.7807;(-42.4196, 2.3748, 75.9552);348.5836;341.4980;44.8013;;
298.8253;(-42.4213, 2.3748, 75.9533);348.6382;341.6229;44.7528;;
298.8919;(-42.4245, 2.3750, 75.9492);348.3038;341.4239;44.7455;;
298.9366;(-42.4271, 2.3754, 75.9468);348.0977;341.2029;44.7340;;
298.9818;(-42.4294, 2.3754, 75.9446);347.9352;341.1176;44.8027;;
299.0265;(-42.4318, 2.3752, 75.9426);347.8407;341.1260;44.7117;;
299.0934;(-42.4355, 2.3754, 75.9405);347.7969;340.8287;44.7974;;
299.1378;(-42.4380, 2.3760, 75.9396);347.9111;340.8088;44.7394;;
299.1826;(-42.4408, 2.3758, 75.9388);347.9029;340.8366;44.7154;;
299.2275;(-42.4434, 2.3759, 75.9381);347.8342;340.7247;44.6872;;
299.2736;(-42.4459, 2.3761, 75.9372);347.7566;340.6348;44.7321;;
299.3392;(-42.4495, 2.3763, 75.9361);347.7354;340.4164;44.7794;;
299.3840;(-42.4519, 2.3763, 75.9357);347.7939;340.2954;44.7768;;
299.4286;(-42.4544, 2.3761, 75.9356);347.8642;340.3889;44.7530;;
299.4749;(-42.4568, 2.3757, 75.9359);347.8788;340.5758;44.7378;;
299.5402;(-42.4599, 2.3758, 75.9372);347.8621;340.6425;44.7596;;
299.5851;(-42.4622, 2.3757, 75.9379);347.7491;340.7160;44.7542;;
299.6297;(-42.4640, 2.3752, 75.9385);347.6882;340.7802;44.8166;;
299.6757;(-42.4659, 2.3750, 75.9389);347.6535;340.7910;44.7747;;
299.7415;(-42.4684, 2.3755, 75.9397);347.6734;340.6447;44.7773;;
299.7861;(-42.4701, 2.3757, 75.9400);347.6548;340.5385;44.7378;;
299.8310;(-42.4717, 2.3751, 75.9403);347.5233;340.6416;44.6823;;
299.8768;(-42.4730, 2.3753, 75.9408);347.3848;340.5928;44.7575;;
299.9423;(-42.4736, 2.3750, 75.9424);347.3789;340.7212;44.7429;;
299.9871;(-42.4739, 2.3749, 75.9438);347.5385;340.6889;44.7265;;
300.0316;(-42.4736, 2.3748, 75.9449);347.7632;340.7630;44.7016;;
300.0775;(-42.4734, 2.3746, 75.9459);347.9013;340.9391;44.8257;;
300.1432;(-42.4732, 2.3746, 75.9477);347.8614;340.9742;44.7577;;
300.1883;(-42.4730, 2.3744, 75.9485);347.8113;341.0652;44.8012;;
300.2327;(-42.4724, 2.3745, 75.9490);347.8638;340.9636;44.7960;;
300.2789;(-42.4715, 2.3749, 75.9497);347.9807;340.9389;44.7526;;
300.3224;(-42.4703, 2.3748, 75.9500);348.1461;341.3158;44.8262;;
300.3891;(-42.4693, 2.3748, 75.9502);348.1806;341.3097;44.7510;;
300.4335;(-42.4688, 2.3746, 75.9502);348.1892;341.3976;44.7540;;
300.4788;(-42.4683, 2.3743, 75.9503);348.1768;341.4862;44.8051;;
300.5231;(-42.4675, 2.3741, 75.9502);348.1195;341.6161;44.7605;;
300.5900;(-42.4664, 2.3739, 75.9499);348.3073;341.7741;44.8183;;
300.6349;(-42.4664, 2.3741, 75.9498);348.4004;341.6880;44.7245;;
300.6795;(-42.4665, 2.3743, 75.9498);348.4138;341.6671;44.7209;;
300.7244;(-42.4665, 2.3741, 75.9501);348.4564;341.8623;44.7731;;
300.7911;(-42.4669, 2.3733, 75.9506);348.4327;342.2268;44.7625;;
300.8356;(-42.4670, 2.3730, 75.9507);348.4426;342.5188;44.7020;;
300.8806;(-42.4669, 2.3726, 75.9505);348.5086;342.6927;44.7979;;
300.9255;(-42.4668, 2.3724, 75.9505);348.4753;342.7895;44.7849;;
300.9922;(-42.4665, 2.3725, 75.9508);348.4370;342.7729;44.7410;;
301.0367;(-42.4665, 2.3727, 75.9507);348.4486;342.8891;44.7461;;
301.0817;(-42.4671, 2.3724, 75.9503);348.2857;343.0244;44.7819;;
301.1266;(-42.4680, 2.3725, 75.9496);348.0382;343.0031;44.7569;;
301.1935;(-42.4687, 2.3726, 75.9487);347.8421;342.8961;44.7217;;
301.2378;(-42.4689, 2.3725, 75.9485);347.8549;342.6838;44.7520;;
301.2828;(-42.4690, 2.3727, 75.9485);347.9293;342.5223;44.7775;;
301.3275;(-42.4693, 2.3728, 75.9487);347.9422;342.5301;44.7301;;
301.3943;(-42.4700, 2.3728, 75.9500);347.9655;342.5488;44.8011;;
301.4388;(-42.4705, 2.3728, 75.9509);348.0013;342.6019;44.7778;;
301.4837;(-42.4706, 2.3727, 75.9517);348.1444;342.6744;44.7893;;
301.5287;(-42.4706, 2.3730, 75.9523);348.4193;342.5743;44.7666;;
301.5748;(-42.4706, 2.3731, 75.9528);348.5072;342.5077;44.7578;;
301.6398;(-42.4709, 2.3737, 75.9540);348.5272;342.2287;44.7941;;
301.6851;(-42.4718, 2.3737, 75.9548);348.4095;342.2678;44.7550;;
301.7296;(-42.4726, 2.3736, 75.9556);348.2237;342.3272;44.7931;;
301.7756;(-42.4729, 2.3740, 75.9565);348.2665;342.2479;44.7428;;
301.8412;(-42.4731, 2.3739, 75.9571);348.5234;342.3272;44.8038;;
301.8864;(-42.4727, 2.3741, 75.9574);348.6556;342.3667;44.7728;;
301.9305;(-42.4728, 2.3744, 75.9578);348.8135;342.2239;44.7153;;
301.9767;(-42.4732, 2.3745, 75.9580);348.8630;342.2825;44.7871;;
302.0422;(-42.4738, 2.3746, 75.9578);348.8851;342.2709;44.7806;;
302.0869;(-42.4740, 2.3747, 75.9574);348.9598;342.2793;44.7744;;
302.1317;(-42.4740, 2.3748, 75.9573);349.1795;342.1048;44.7034;;
302.1783;(-42.4739, 2.3749, 75.9573);349.4502;342.0424;44.7121;;
302.2433;(-42.4740, 2.3751, 75.9570);349.6606;341.9463;44.7816;;
302.2881;(-42.4741, 2.3754, 75.9569);349.8519;341.8908;44.7741;;
302.3332;(-42.4745, 2.3752, 75.9567);350.0352;342.0225;44.7518;;
302.3792;(-42.4753, 2.3752, 75.9566);350.2013;342.0392;44.7723;;
302.4226;(-42.4760, 2.3751, 75.9565);350.2913;342.1312;44.7408;;
302.4888;(-42.4771, 2.3747, 75.9566);350.4870;342.2722;44.7980;;
302.5336;(-42.4780, 2.3751, 75.9573);350.6131;342.2322;44.7745;;
302.5786;(-42.4792, 2.3748, 75.9575);350.7130;342.3380;44.7704;;
302.6233;(-42.4803, 2.3746, 75.9582);350.7641;342.3784;44.7770;;
302.6901;(-42.4820, 2.3743, 75.9590);350.7375;342.6608;44.7083;;
302.7347;(-42.4832, 2.3741, 75.9592);350.6079;342.7948;44.7611;;
302.7796;(-42.4846, 2.3739, 75.9594);350.5187;342.8113;44.7691;;
302.8247;(-42.4855, 2.3740, 75.9595);350.4019;342.8292;44.8129;;
302.8913;(-42.4866, 2.3746, 75.9596);350.3237;342.7115;44.7652;;
302.9358;(-42.4870, 2.3747, 75.9598);350.4694;342.7453;44.7763;;
302.9806;(-42.4876, 2.3746, 75.9601);350.6191;342.6966;44.7595;;
